AGE_REF,FAM_SIZE,REF_RACE,REGION,SEX_REF,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV
30,3,1,4,2,112.45998,87.16998,2.98191,6.64734,6.15775,0,4.18987,3.92856,0,0,6.30641,7.29029,5.49055,9.11459,6.0069,4.65194,0,16.25217,0,8.1517,25.29,0
30,3,1,4,2,97.14,72.63,1,0,4.68,10.71,0,0,0,0,0,0,9.19,6.62,4.43318,3.98682,1.98,3.32,1,25.71,24.51,0
45,3,1,4,1,105.39,79.02,3.29,22.22,0,19.8,3.5,0,0,0,2.79,7.28,6.01,2.09,0,0,0,4.89,2.69,4.46,26.37,0
45,3,1,4,1,93.1,71.55,4.94,2.99,0,9.25,6.76,7.96,0,0,0,0,0,0,0,0,0,0,3.99,35.66,21.55,0
51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,1,4,1,47.69,35,0,0.94,0,0,0,6.82,0,1.8,2.12,6.39,1.63,3.09,0,0,0,1.91,0,10.3,12.69,0
18,1,1,4,1,30.31,4.87,0,2.96,0,0,0,0,0,0,0,0,0,0,0.84231,1.06769,0,0,0,0,25.44,0
64,2,1,1,2,125.70001,106.70001,14.03646,14.85706,0,7.99,0,0,0,0,2.7327,15.85054,2.93849,10.23583,1.5,0,7.74999,5.30687,12.52885,10.97322,19,0
64,2,1,1,2,85.64,73.6,4.78,24.45,0,0,0,3.09,0,0,4.59,0,5.48,12.71,5.88,2.39,0,1.33,2.86,6.04,12.04,0
63,2,1,4,2,258.89,190.37,8.78,0,15.67,15.58,0,28.53,10.99,4.19,9.48,25.16,17.91,11.91,0,3.49,0,9.82,11.28,17.58,68.52,0
46,4,1,4,1,243.43,54.84,10.26,4.59,0,0,0,0,0,0,0,0,0,0,0,0,6.58,0,0,33.41,188.59,0
46,4,1,4,1,240.88,47.32,0,7.99,0,20.47,10.98,0,0,1.99,3.89,0,2,0,0,0,0,0,0,0,193.56,0
39,1,1,2,2,75.99,70.13,1.79,9.68,0,0,7.47,0,0,0,0,2.99,5.03,8.3,0,0,0,10.7,3.28,20.89,5.86,0
39,1,1,2,2,38.07,38.07,0.89,2.96,0,0,0,0,0,0,4.76,10.77,2.2,0,0,0,0,10.7,0,5.79,0,0
76,2,1,3,1,125.87,76.13,2.70734,3.4022,6.23058,5.36,0,5.13445,0,0,11.59004,6.81987,9.97047,8.72842,0,0,3.23352,0,4.76176,8.19135,49.74,2.14
76,2,1,3,1,108.57999,78.17999,0,13.44944,5.51434,4.33,0,0,0,3.08341,4.79771,3.97105,6.34713,1.74263,3.51993,8.10544,2.86181,6.48377,4.62637,9.34696,30.4,0
31,4,1,3,2,351.83,250.15,5.05,24.5,34.46,9.07,2.69,15.03,0,4.32,15.27,38.46,3.02,7.78,11.41422,7.27578,2.15,3.26,2.71,63.69,101.68,0
31,4,1,3,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
29,2,1,4,1,146.9,91.85,17.87,4.87,0,0,0,0,0,0,7.69,7.98,11.94,7.69,0,19.86,0,3.27,0,10.68,55.05,0
29,2,1,4,1,152.2,120.6,14.45,19.42,0,0,0,0,0,3.29,7.29,0,14.81,1.42,11.73,0,19.84,0,5.49,22.86,31.6,0
32,3,1,3,1,119.14,68.84,0,9.23,0,0,0,0,13.31,0,0,14.79,0,7.04,0,0,0,0,0,24.47,50.3,17.33
32,3,1,3,1,61.8,17.97,0,8.2,0,0,0,0,0,0,0,2.45,0,0,7.32,0,0,0,0,0,43.83,0
62,1,2,3,2,22.5,16.81,0,6.34,0,0,0,0,0,0,0,0,0,0,0,3.86,5.43,0,0,1.18,5.69,0
62,1,2,3,2,13.5,13.5,0,0,0,0,0,0,0,0,0,4.32,0,9.18,0,0,0,0,0,0,0,0
21,4,1,4,2,365.9,201.4,12.36,25.31,51.5,5.97,10.3,0,0,10.41,9.3,8.73,0,2.58,3.09,14.71,6.67,2.58,2.88,35.01,164.5,42.49
21,4,1,4,2,272.83,175.34,17.79,19.98,0,18.54,0,12.35,0,6.68,14.38,4.62,5.15,22.13,0,9.16,10.08,10.71,8.31,15.46,97.49,28.84
65,4,4,2,2,189.68,155.47,24.21,0,0,0,0,0,0,4.03,4.03,7.06,9.24504,14.21884,7.05,1.58,22.7,6.89,0,54.45612,34.21,0
65,4,4,2,2,99.21,89.46,0,9.26,0,0,0,0,15.37,2.51,0,3.52,14.5,16.52,4.93,10.18,1.91,4.24,0,6.52,9.75,0
44,4,1,2,2,108.94,108.94,15.9,8.48,7.42,0,0,0,0,0,24.14,6.36,0,4.24,0,0,0,15.9,0,26.5,0,0
44,4,1,2,2,144.16,144.16,7.42,12.72,7.42,12.72,12.72,0,0,4.24,8.48,23.32,0,3.18,4.24,0,0,22.26,3.18,22.26,0,0
82,2,1,1,2,64.27,64.27,0,5,0,0,34.35,0,0,0,5.58,0,1.79,3.99,0,0,0,13.56,0,0,0,0
76,1,1,1,1,37.61,37.61,0,12.66,0,0,0,0,0,0,5.18,0,0,0,0,0,0,1.83,0,17.94,0,0
51,2,1,2,1,136.44,74.62,0,8.46,0,7.95,0,0,0,0,0,1.99,0,2.01,0,0,0,38.14,6.88,9.19,61.82,0
51,2,1,2,1,140.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.95,0
33,3,1,4,2,408.37716,269.65,7.59,5.16,35.92,28.06,0,15.58,0,0,13.06,14.41,12.2,21.64,11.18,17.67,0,15.5,4.99,66.69,138.72716,9.90284
33,3,1,4,2,140.59,74.04,0,9.93,0,0,0,15.99,0,0,0,14.77,7.11,16.02,4.99,0,0,5.23,0,0,66.55,0
65,1,2,3,2,36.15,32.42,0,0,0,0,0,3.83,0,0,0,0,3.17,3.79,0,0,2,0,0,19.63,3.73,29.9
65,1,2,3,2,65.05,42.11,0,0,0,0,0,11.71,0,0,0,0,3.46,1.55,2.99,0,22.4,0,0,0,22.94,0
28,1,1,2,2,29.11,11.85,0,3.5,0,0,0,0,0,0,2.99,0,1.5,0,0,0.65,0,0,0,3.21,17.26,0
28,1,1,2,2,11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05,0
71,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,2,1,64.21,64.21,0,2.12,19.59,16.27,7.42,6.6,0,4.8,3.17,0,0,0,0,0,4.24,0,0,0,0,0
56,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2,1,3,1,116.01,116.01,15,5.11,16.48,0,0,0,0,2.96,2.35,4.09,4.7,26.48,3.06,6.12,4.6,2.62,3.56,18.88,0,0
67,4,1,4,1,173.39,94.94,0,1,0,0,0,0,0,0,8.48,11.48,6.19,1.69,8.16439,2.89561,5.45,4,10.28,35.31,78.45,22.81
67,4,1,4,1,126.99,126.99,4.38,9.04,0,0,0,0,62.78,0,10.17,10.97,3.17,2.92,3.99,0,0,0,2.99,16.58,0,21.59
34,1,1,,2,4.06,4.06,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0
38,1,1,,2,38.64,38.64,0,9.24,0,5.1,3.87,0,0,0,2.5,1.01,0,6.05,0,1.53,4.31,0,1.01,4.02,0,0
65,1,1,2,1,85.28,60.98,3.44595,9.03438,0,0,0,0,0,2.95937,2.23407,0,0,3.55806,4.05843,0,4.16124,21.8443,0,9.6842,24.3,0
65,1,1,2,1,60.34,27.24,0,2.5,0,4.82631,0,0,0,0,0,0,2.607,0,0,0,0,9.9595,0,7.34719,33.1,0
48,2,1,1,2,150.00002,100.00002,10.36079,5.87681,0,5.00752,3.90962,0,0,2.92676,2.20945,5.8769,8.4005,8.76934,11.57476,4.34078,6.46474,0,0,24.28205,50,0
48,2,1,1,2,100.00002,100.00002,8.63264,20.80556,6.69921,0,4.55829,4.274,0,3.41236,0,2.80024,5.97334,6.03122,0,8.84692,3.16712,4.77654,4.80654,15.21604,0,0
42,4,1,2,1,158.1,139.1,7.02789,15.54362,7.1702,11.34752,9.521,0,0,0,6.68067,3.77765,6.41782,9.65551,4.39652,0,12.01143,20.7916,4.68025,20.07832,19,0
42,4,1,2,1,473.74998,454.74998,3.15309,10.62196,11.48754,4.79125,123.67759,9.04198,0,3.31661,2.50376,40.76048,18.78946,9.93745,0,14.97691,168.24182,18.91324,0,14.53684,19,0
37,5,1,3,2,126.31,112.87,0,16.13,0,0,0,0,0,0,3.99,0,0,0,0,2.05,0,16.64,0,74.06,13.44,0
37,5,1,3,2,99,89.44,1.09,11.95,0,0,0,0,0,0,0,0,1.46,0,0,4.1,1.28,29.29,0,40.27,9.56,0
46,4,1,2,1,488.14767,301.51,1.5,32.36,7.53,26.57,14.88,29.18,0,0,6.87,25.23,25.75,21.75,5.78,24.35,0,25.21,10.14,44.41,186.63767,102.49233
46,4,1,2,1,360.42,339.43,16.05,20.8,31.79,27.16,12.61,0,18.99,4.99,3.25,23.63,44.05,43.29,5.6123,14.6877,0,11.36,17.65,43.51,20.99,51.67
19,1,1,3,1,22.47,6.47,0,0,0,0,0,0,0,0,2.79,1.49,0,0,0,0,2.19,0,0,0,16,0
19,1,1,3,1,51.24,21.77,1.39,2.89,0,0,4.1,0,0,2.07,0,3.19,2.69,0,0,0,0,3.25,0,2.19,29.47,34.54
57,1,2,2,2,21.14,5.14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.06,0,1.08,16,0
57,1,2,2,2,24.51,1.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0
49,2,1,3,1,114.73,18.24,0,1.28,0,0,0,0,0,0,3.29,0,13.67,0,0,0,0,0,0,0,96.49,0
51,2,1,4,2,386.08,332.8,41.49778,43.52222,17.52,0,19.71,48.63,13.79,0,10.46,18.66,4.94,6.09,22.19261,18.32739,0,24.78,7.08,35.6,53.28,0
51,2,1,4,2,103.68,63.79,0,2.99,0,0,0,31.99,0,0,2.79,5.83,3.35,0,1.5832,9.5768,0,0,3.69,1.99,39.89,0
87,1,1,1,2,15.55,15.55,2.99,2.39,0,0,0,0,0,0,5.18,0,0,0,0,0,0,4.99,0,0,0,0
87,1,1,1,2,38.85,38.85,4.39,13.88,0,0,0,0,0,0,2.19,2.4,2.63,0,2.99,0,6.78,1.59,0,2,0,0
63,1,2,2,2,39.43,39.43,0,0,0,0,0,0,2.32,0,0,0,21.41,0,0,0,3.55,2.49,0,9.66,0,0
63,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,1,3,2,238.45,191.87,0,0,28.67,20.98,0,17.85,11.98,0,13.56,14.23,6.83,10.98,0,5.89,15.65,15.1,13.71,16.44,46.58,0
44,2,1,3,2,277.28,237.14,0,3.15,0,0,0,42.79,21.58,4.48,16.75,2.89,1.88,4.27,0,0,4.79,111.44,6.48,16.64,40.14,0
44,6,1,2,2,227.99,155.71,4.55,18.98,0,15.5394,13.6506,6.01,0,5.27,15.18,7.18,24.65,16.37,0,2.7,0,14.27,0,11.36,72.28,0
44,6,1,2,2,189.45632,138.46632,10.07,0,4.39,20.54091,0,0,4.99,4.87,10.97,6.99,21.46,6.42541,0,7.5,0,9.21,0,31.05,50.99,0
28,2,1,2,1,129.12,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.49,0,0,115.63,0
28,2,1,2,1,227.95004,187.92004,6.70643,21.34687,6.22482,10.50034,9.35379,3.97135,5.13368,3.17072,6.3751,9.97164,13.97005,9.21386,0,22.158,2.94285,19.14139,0,37.73915,40.03,32.1
87,2,1,1,1,55.33,55.33,0,13.32,7.8,2.68,0,4.09,0,0,2.16,0,0,1.5,1.76401,4.19599,5.24,2.64,0,9.94,0,0
87,2,1,1,1,76.41,60.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.45,0,28,15.96,126.12
70,2,1,1,1,68.2,57.95,0,5.98,0,3.99,0,22.49,0,0,6.49,0,1.2,4,10.81,0,0,0,2.99,0,10.25,0
70,2,1,1,1,154.26,126.9,3.99,10.07,7.91421,0,9.07,0,0,1.99,5.97,15.4681,3.27241,7.15831,13.57,6.58,9.40994,4.87025,0,27.56678,27.36,0
50,7,1,4,2,176.92001,150.92001,0,10,10,0,0,10,0,0,13,10,17.54925,30,20,3.111,0,14.41997,0,12.83979,26,0
50,7,1,4,2,197.28,152.28,10,20,15,0,0,15,0,0,5,15,24.8106,20.55314,23.63626,0,0,3.28,0,0,45,0
69,1,1,4,2,68.33,46.6,0,2.18,0,0,6.96,0,0,0,2.06,5.36,1.18,1,2.99,2.82,0,8.74,0,13.31,21.73,14.61
69,1,1,4,2,67.05,63.66,0,3.19,0,0,17.94,0,0,0,2.09,2,0,0,1.19,4.17,0,3,0,30.08,3.39,15.92
22,4,1,4,2,65.5,65.5,0,10.49,0,1.22363,0,8.99,0,0,0,14.96,0,0,3.87759,1.11241,0,13.09,3.99,7.76637,0,0
22,4,1,4,2,22.99,22.99,2.5,4.86,0,0,0,8,0,0,0,0,5,1,0,0,0,1.63,0,0,0,0
78,1,1,2,2,50.49999,50.49999,3.87489,3.51104,5.62089,0,0,0,0,0,4.17866,3.95128,0,1.88072,4.4032,0,3.08859,4.02034,4.99298,10.9774,0,0
78,1,1,2,2,55.55002,55.55002,3.23154,6.24369,0,0,4.24507,0,0,0,0,5.43264,4.85806,4.72796,6.84028,3.44505,0,0,7.71061,8.81512,0,0
59,1,1,2,1,25.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98,0
53,1,1,3,1,73.09,73.09,2.65,14.96,0,0,0,15.55,0,2.65,5.59,4.24,4.46,3.19,2.87,0,6.91,4.24,5.78,0,0,0
53,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,1,2,1,60.6,18.78,5.42331,4.25,0,0,0,0,0,0,0,0,2.01243,2.63426,0,0,1.8,2.66,0,0,41.82,0
25,2,1,2,1,106.97,91.18,0,25.32,0,0,3.51,3.97,0,0,0,13.01,1.44,6.92,0,0,0.51,17.34,0,19.16,15.79,0
26,2,2,3,1,64.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.93,27.22
26,2,2,3,1,43.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.93,22.67
52,1,1,2,1,86.65,70.5,0,9.07,12.14,5.84,0,0,8.88,0,4.13,5.23,12.05,3.5,0,0,3.63,3.5,0,2.53,16.15,11.85
52,1,1,2,1,118.5,59.73,0,12.28,0,4.03,0,7.06,13.12,0,3.83,4.83,4.54,6.52,0,0,0,0,0,3.52,58.77,10
36,2,1,2,1,38.32,14.94,0,2.99,0,0,0,5.89157,0,0,3.4,0,0,2.65843,0,0,0,0,0,0,23.38,29.93
36,2,1,2,1,76.81,69.85,0,2.88,0,10.52,0,7.9,0,0,6.28,0,0,16.26,0,2.12,0,11.74,2.66,9.49,6.96,31.74
45,4,1,4,1,159.71,159.71,0,12,15,10,0,15,0,0,12,0,20,21,2.64601,3.35399,0,43.71,0,5,0,0
45,4,1,4,1,240.24,240.24,0,29,14,13,0,25,0,0,10,0,38,40,30,0,0,38.24,0,3,0,0
82,1,1,2,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
82,1,1,2,1,45.36,35.67,0,4,0,0,3.65,0,0,0,0,2.85,6.25,0,5.25,0,1,1.82,0,10.85,9.69,0
51,3,1,3,2,69.27,69.27,4.89698,6.02059,0,9.44383,4.14248,0,0,3.10108,2.34105,2.5448,6.38351,9.55306,4.10328,3.84953,0,0,0,12.88981,0,0
51,3,1,3,2,11.8,11.8,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77,0,2.68,0,0
51,4,1,4,2,258.27,136.02,0,11.44,29.51,32.94,5.98,10.62,0,0,2.12,0,0,6.18,1.18,2.12,0.96,15.71,1.88,15.38,122.25,0
51,4,1,4,2,80.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.61,0
35,3,1,3,2,88.61,65.31,2.99,0,0,0,4.29,7.99,0,2.69,0,0,10.74,0,3.49,2.78,3.49,3.99,0,22.86,23.3,0
35,3,1,3,2,79.97,65.72,0.99,3.38,0,19.15,0,2.93,0,0,1.99,0,8.39,1.18,3.49,0,1.25,8.61,0,14.36,14.25,0
62,2,1,3,1,193.44,142.19,3.27,59.51,0,8.15,0,16.82,0,0,2.65,7.46,0.66,8.12,0,0,0,5.3424,6.54,23.6676,51.25,0
62,2,1,3,1,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0
31,2,2,3,2,107.14581,20.32,0,6.12,0,0,0,0,0,0,2.72,0,2.64,0,0,0,0,5.76,0,3.08,86.82581,0
31,2,2,3,2,186.34,125.77,9.09,11.13,0,0,8.46,4.94,17.28,0,0,7.06,0,0.71,0.71,5.61,15.87,10.68,2.55,31.68,60.57,0
22,2,2,3,2,28.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.14,0
22,2,2,3,2,26.78,26.78,9,3.41,0,0,5.98,0,0,0,2.98,0,0,0,0,0,0,5.41,0,0,0,0
53,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,1,4,2,2.18,2.18,0,1.19,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0
39,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,1,3,1,86.44,53.94,2.47,1.89,7.87,10.77,0,4.27,0,2.25,9.58,0,0,3.24,2.67,1.52,2.49,2.05,2.87,0,32.5,54.2
62,2,1,4,2,182.41,130.21,10.44,3.14,5.68,37.01,0,0,0,5.01,5.63,24.2,21.3,13.21,0,0,0,0,0,4.59,52.2,0
62,2,1,4,2,216.86,216.86,4.8,13.36,0,0,0,0,7.84,3.66,0,17.77,66.4,35.71,26.13,5.3,0,0,13.87,22.02,0,37.62
65,2,1,2,1,85.59999,85.59999,7.88287,7.30208,0,0,4.06673,3.8131,0,0,2.29824,9.5743,5.32918,5.4615,4.02825,3.48762,6.72454,11.7943,4.16102,9.67626,0,0
56,2,1,2,1,85.6,85.6,2.95076,15.36234,5.79326,0,0,8.17491,0,3.10379,3.89743,7.21412,8.90862,5.28767,0,4.60333,2.88073,4.00026,0,13.42278,0,0
33,3,4,1,2,38.4,23.9,0,1.8,0,0,0,0,0,0,7.35,0,1.25,5.5,1.5,0,0,0,0,6.5,14.5,0
33,3,4,1,2,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0
59,1,1,2,2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
59,1,1,2,2,60.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.75,0
24,2,1,2,1,105.4,94.25,12.77,1.99,8.98,0,0,0,0,0,3.59,9.57,42.02,0,0,4.99,0.95,2.5,3.18,3.71,11.15,0
24,2,1,2,1,24.83,24.83,3.18,0,0,0,0,0,0,3.19,3.19,0,0,2.01,0,0,1.27,0,0,11.99,0,0
65,2,1,3,1,87.12,81.73,2.27,2.45,16.35,0,0,0,0,0,4.81,0,8.42,10.06,0,32.45,0,0,0,4.92,5.39,0
65,2,1,3,1,79.9,37.73,3.39,5.95,0,0,0,0,0,2.86,4.12,2.97,0,0,0,0,10.77,0,0,7.67,42.17,0
52,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,4,4,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
45,4,1,2,1,133.09998,111.09998,11.24344,0,0,0,0,7.93626,4.82987,2.91103,2.19758,3.45648,7.73012,12.0363,16.77781,4.21231,6.43,6.55052,8.08787,16.70039,22,0
45,4,1,2,1,134.19997,121.19997,3.24092,11.45811,0,10.38155,9.76828,14.00286,0,3.409,2.5735,3.87577,5.96746,10.21427,4.51071,0,4.36593,13.50984,4.6696,19.25217,13,0
70,2,1,3,1,169.36,118.43,2.84,0,0,0,0,0,0,0,3.75,7.15,21.27,5.48,1.99,11.47,11.07,18.6,9.49,25.32,50.93,0
70,2,1,3,1,230.14,187.67,2.49,21.96,0,0,0,36.95,27.59,0,3.75,0,14.64,6.24,0,13.18,5.94,12.51,3.49,38.93,42.47,24.59
43,4,1,4,2,416.92,377.65,33.18,27.75,21.09,12.51,0,0,12.99,0,17.55,35.36,21.36,11.47,0,14.98,17.68,15.86,9.99,125.88,39.27,0
43,4,1,4,2,58.44,32.6,4.79,0,0,0,0,0,0,0,6.57,0,2.39,0,0,0,2.98,0,0,15.87,25.84,0
72,1,2,2,2,60.91012,28.1,0,10.4,0,0,0,0,0,0,0,5.49,6.01,0,0,0,0,6.2,0,0,32.81012,0
72,1,2,2,2,41.49,20.95,0,7.36,0,0,0,0,0,0,1.19,1.52,7.79,3.09,0,0,0,0,0,0,20.54,0
87,2,1,1,1,96.81,96.81,6.97,14.48,0,0,0,2.99,0,0,5.48,3.74,6.67,3.99,3,0,9.98,6.49,0,33.02,0,0
87,2,1,1,1,87.88,87.88,0,11.99,0,0,0,0,25.64,9.39,0,6.69,14.27,5.49,0,0,0,4.52,0,9.89,0,0
23,4,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,2,4,4,2,115.26,112.31,0,13.7,0,12.52,0,11.99,0,2.88,5.96,1.6,14.33394,25.36339,2.98,5.39267,3.04,3.92,1.68,6.95,2.95,0
59,2,4,4,2,149,93.25,0,2.99,4.29,0,0,0,22.12,6.99,5.76,0,30.25,7.88,0,0,10.99,0,0,1.98,55.75,0
37,3,4,4,1,143.28,90.13,0,0,0,0,0,0,0,0,19.57,0,12.66,12.38,5.99,2.98,0,21.82,0,14.73,53.15,0
37,3,4,4,1,138.21,89.61,6.99,0,0,0,0,0,0,0,39.84,0,9,21.15,1.99,0,0,7.64,0,3,48.6,0
71,3,1,3,2,27.7,27.7,2.73,5.4,0,0,1.07,0,2.16,0,0,0,0,0,0.48069,7.20931,0,8.65,0,0,0,0
36,5,1,4,1,45.03,38.29,0,0,14.22,0,0,0,0,0,0,0.59,0,0,0,0,9.6,9.92,0,3.96,6.74,13.09
36,5,1,4,1,56.21,21.46,0,8.5,0,0,0,0,0,0,0,0,0,0,2.02,0,2.77,5.68,0,2.49,34.75,68.77
30,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,1,2,2,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0
68,1,1,2,2,59.95,56.94,2.66,11.61,0,0,0,0,0,1.41,3.02,0,0.58,6.19,0,2.4,6.41,5.13,0,17.53,3.01,0
73,2,1,2,2,204.58,97.23,4.54,17.35,0,20.2,4.75,9.57,0,2.05,2.14,13.78,0,1.08,5.44,0,0,0,0,16.33,107.35,0
73,2,1,2,2,127.02,115.07,0,12.2,0,0,6.16,9.36,0,0,9.27,16.42,0.63,13.63,0,1.79,5.82,25.41,6.27,8.11,11.95,0
50,1,1,4,2,85.7,65.7,0,15.37,16.43,0,0,0,5.98,3.29,0,0,2.03,2.29,0,0,0,9.82,0,10.49,20,0
50,1,1,4,2,443.08999,443.08999,6.49728,38.52434,0,22.83,15.98,24.95,44.11,0,6.58,21.00167,37.67,30.14207,0,58.72922,10.98,30.58,3.49,91.02541,0,27.3
56,2,1,2,1,176.73,117.45,1.71,16.52,12,29.23,0,0,0,0,1.69,6.06,2.67,2.77,0,5.33,5.05,0,0,34.42,59.28,7.54
56,2,1,2,1,181.63,126.38,3.47595,4.22,15.01,7.07,3.84697,0,0,0,6.43757,8.86,11.30836,4.29468,9.5953,11.96537,0,4.37632,4.29,31.62948,55.25,0
36,4,1,1,2,128.5,101.4,16.91,9.48,0,0,4.42,4.01,0,1.88,7.29,2.03,1.74,3.76,6.66,4.9,1.48,5.56,3.88,27.4,27.1,0
36,4,1,1,2,91.05,42.36,8.84,3.23,0,0,0,0,1.48,0,7.38,1.48,0,9.19,0,0,0,0,0,10.76,48.69,0
53,2,1,4,1,150.49,143.49,6.28,8.98,5.58,10.13,4.19,0,17.41,2.45,0,17.77,6.46,7.36,19.57,0,11.1,23.13,0,3.08,7,6.54
53,2,1,4,1,51.2,42.4,4.2,0,0,4.34,0,0,0,1.79,7.87,5.39,3.97,2.68,4.79,0,0,6.87,0,0.5,8.8,0
58,2,1,3,1,214.73772,144.84,0,13.85,11.32,31.83,0,4.74,0,2.52,4.98,1.68,5.32,13.3,1.80889,2.71111,7.08,19.99,0,23.71,69.89772,2.51
58,2,1,3,1,147.44,101.45,0,76.46,0,0,0,0,0,0,0,0,1.38,0,0,0,0,18.61,0,5,45.99,0
61,1,1,3,2,77.85,47.43,2.79,7.58,0,0,0,0,0,2.79,0,5.99,4.32,9.27,2.98,1.59,2.79,2.45,0,4.88,30.42,20.25
61,1,1,3,2,13.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.15,5.25
50,4,1,4,1,180.83001,99.19001,3.0842,14.22696,6.36898,0,9.56148,0,0,0,8.43905,3.85202,9.3115,3.69332,0,13.86532,0,10.91,4.44379,11.43339,81.64,26.22
50,4,1,4,1,348.63002,320.00002,6.86288,53.36288,22.27308,20.16884,9.02394,12.42242,14.39908,3.24468,8.8383,9.03121,27.1818,12.91135,16.47644,9.31823,18.25003,24.026,13.07892,39.12994,28.63,0
49,2,1,1,2,70,70,0,7.43907,7.48719,12.41659,5.41716,0,0,0,0,3.12961,3.09584,2.15538,5.27689,0,0,15.75847,0,7.8238,0,0
49,2,1,1,2,11.26,11.26,3.99,2.19,0,0,0,0,0,1.29,3.79,0,0,0,0,0,0,0,0,0,0,0
26,4,1,1,2,68.55,16.28,0,1.99,5.99,0,0,0,0,1.99,2.19,0,0,2.13,0,0,0,0,0,1.99,52.27,0
26,4,1,1,2,53.72,53.72,5.98,4.98,5.79,4.26,0,7.29,7.99,0,2.19,6.08,0,0,0,0,0,0,1.99,7.17,0,0
57,2,1,1,2,342.15999,150.9,0,6.84,17.2552,0,6.6548,0,31.98,2.39,4.88,12.47,0,22.52,0,20.94,0,6.68,0,18.29,191.25999,159.03
57,2,1,1,2,184.88999,122.17,0,10.3,0,0,2.69,8.27,17.16,2.39,10.07,25.13,0,8.91,0,0,5.99,17.77,0,13.49,62.71999,55.30001
29,5,1,4,2,117.67,56.7,2.49,0,0,0,0,0,0,0,12.96,4.69,4,1.99,0,0,1,5.44,0,24.13,60.97,0
29,5,1,4,2,57.95,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,54.97,0
80,1,1,4,2,154.1,110.31,0,0,9.37,6.3,0,0,0,4.19,0,21.86,11.24,15.69,0,3.57992,0,0,6.19,31.89008,43.79,0
